[2025-03-18 13:49:14] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-18 13:49:14] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-18 13:49:14] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-18 13:49:14] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-18 13:49:14] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-18 13:49:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-18 13:49:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754\
[2025-03-18 13:49:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:3e7174eca4acbd48c4a63ebd9ab4c65eb03a70ab===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:119; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea87de9-RgL1KU.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt?simply_static_page=1613
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt?simply_static_page=1613
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 1450 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea87de9-RgL1KU.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:35c8c864f6e78bc3f812422c0f53eaec861fa3e4===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.asset.php
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:118; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.asset.php
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:117; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea8a6e6-SxUxJF.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js?simply_static_page=1615
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js?simply_static_page=1615
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 1348 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.js
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea8a6e6-SxUxJF.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/packages/utils/utils.js
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:2b5c554ce0ef1078849a8b4f001e3b4bbbc1f4f7===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:116; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea8c632-MXGBpe.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt?simply_static_page=1616
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt?simply_static_page=1616
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 179 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea8c632-MXGBpe.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:fbf0ca12ee8baebf02f6c66bcdbd4385b2786139===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:115; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea8e28b-JlJnZp.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js?simply_static_page=1617
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js?simply_static_page=1617
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 1285 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea8e28b-JlJnZp.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:c045e7a71316de7c03d0253a21244d3ccc7f54e3===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:114; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:113; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea90bd0-doTfdF.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js?simply_static_page=1619
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js?simply_static_page=1619
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 3164 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea90bd0-doTfdF.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:5fd1df9dffde991f4c469f3e4881871fba485036===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:112; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea92abb-UzqqRD.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt?simply_static_page=1620
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt?simply_static_page=1620
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 624 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea92abb-UzqqRD.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:34f40dc8a72c793144ef7413554354a00cd6f938===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:111; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea94734-dUmjxm.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js?simply_static_page=1621
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js?simply_static_page=1621
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 2782 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea94734-dUmjxm.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:f950fde56a5a511f849600509105132372c42b78===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:110; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea961a1-F3yyTJ.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js?simply_static_page=1622
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js?simply_static_page=1622
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 833 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea961a1-F3yyTJ.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-18 13:49:30] [class-ss-page.php:119] Checking Content Identical:7d3b755da2698dbdd10b1f3b66512cd7f507e732===. Value: FALSE
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js
[2025-03-18 13:49:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:109; Total: 834
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\user\AppData\Local\Temp/67d979ea97d55-qiiZuY.tmp
[2025-03-18 13:49:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js?simply_static_page=1623
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js?simply_static_page=1623
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:103] Filesize: 1980 bytes
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js
[2025-03-18 13:49:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\user\AppData\Local\Temp/67d979ea97d55-qiiZuY.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1742305754/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-18 13:49:30] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
